Date,Price,Unrealised Profit/Loss Ratio (+ve),Unrealised Profit/Loss Ratio (-ve)
2020-09-03,10724.59,29.134691165960504,1.0
2020-09-04,10476.67,21.959476275985242,1.0
2020-09-05,10105.18,16.558397936748914,1.0
2020-09-06,10231.16,14.471060813556797,1.0
2020-09-07,10357.48,14.162126571736971,1.0
2020-09-08,10109.29,12.843926359580522,1.0
2020-09-09,10240.46,12.853118013244215,1.0
2020-09-10,10350.2,13.463134304366452,1.0
2020-09-11,10354.97,13.87883574854717,1.0
2020-09-12,10453.38,14.707717141717067,1.0
2020-09-13,10335.32,14.444875850637185,1.0
2020-09-14,10664.23,16.515142789740782,1.0
2020-09-15,10810.5,18.828201769698822,1.0
2020-09-16,10979.59,21.634387959495893,1.0
2020-09-17,10964.97,22.916364825568568,1.0
2020-09-18,10941.53,23.349681137033098,1.0
2020-09-19,11084.22,25.203973320315058,1.0
2020-09-20,10858.44,23.670216644290512,1.0
2020-09-21,10481.9,19.77184641877864,1.0
2020-09-22,10485.68,17.92129107493279,1.0
2020-09-23,10236.63,15.473261146039095,1.0
2020-09-24,10702.12,17.712322553435392,1.0
2020-09-25,10708.91,18.93210066666089,1.0
2020-09-26,10719.91,19.65474925558881,1.0
2020-09-27,10719.39,20.05735703453977,1.0
2020-09-28,10846.88,21.4456099779826,1.0
2020-09-29,10792.93,21.622611806704313,1.0
2020-09-30,10734.6,21.263959305037098,1.0
2020-10-01,10600.15,19.836376703765737,1.0
2020-10-02,10576.7,19.017800900304497,1.0
2020-10-03,10585.71,18.70338676371764,1.0
2020-10-04,10660.83,19.233220803188196,1.0
2020-10-05,10721.73,20.095764025518413,1.0
2020-10-06,10594.8,19.325686280806607,1.0
2020-10-07,10624.78,19.261175924148063,1.0
2020-10-08,10856.26,21.456516857929593,1.0
2020-10-09,11081.18,24.98187064420138,1.0
2020-10-10,11342.67,30.25048292911449,1.0
2020-10-11,11355.63,33.08603783746673,1.0
2020-10-12,11604.98,38.50995526467057,1.0
2020-10-13,11460.12,38.80998648854256,1.0
2020-10-14,11365.18,37.41067756973909,1.0
2020-10-15,11471.77,38.46148523234035,1.0
2020-10-16,11354.18,37.04371165070776,1.0
2020-10-17,11352.78,36.31928233498779,1.0
2020-10-18,11476.86,38.00147801313226,1.0
2020-10-19,11740.33,43.09764114603199,1.0
2020-10-20,11898.04,47.996452428098436,1.0
2020-10-21,12898.11,68.27977316443568,1.0
2020-10-22,13074.84,82.18711437965388,1.0
2020-10-23,12913.94,83.77411800458093,1.0
2020-10-24,13051.48,88.97956798950909,1.0
2020-10-25,13028.88,90.73118505602713,1.0
2020-10-26,13023.33,90.66471588428902,1.0
2020-10-27,13661.61,111.72215211070498,1.0
2020-10-28,13232.27,104.84735725086271,1.0
2020-10-29,13487.26,111.03550849088833,1.0
2020-10-30,13601.54,118.93925562183438,1.0
2020-10-31,13797.78,130.74312658769725,1.0
2020-11-01,13770.24,135.12108945826571,1.0
2020-11-02,13634.92,130.63188706710008,1.0
2020-11-03,13915.32,140.60297695124785,1.0
2020-11-04,14122.01,155.20596978501266,1.0
2020-11-05,15609.43,311.631593308178,1.0
2020-11-06,15653.49,394.7259508624866,1.0
2020-11-07,14815.11,284.08887323615335,1.0
2020-11-08,15478.88,337.91918501884777,1.0
2020-11-09,15310.97,324.44272726156504,1.0
2020-11-10,15301.49,318.314165384457,1.0
2020-11-11,15703.89,403.8937475000938,1.0
2020-11-12,16234.07,630.602116535905,1.0
2020-11-13,16281.07,757.9785868125985,1.0
2020-11-14,16039.47,670.2221065858263,1.0
2020-11-15,16005.88,613.854284179831,1.0
2020-11-16,16772.75,1165.3640969558269,1.0
2020-11-17,17625.17,2645.2399339910335,1.0
2020-11-18,17776.19,2608.9903396764885,1.0
2020-11-19,17796.02,2470.0726411219325,1.0
2020-11-20,18624.08,8417.230078400651,1.0
2020-11-21,18631.56,8051.1616614008135,1.0
2020-11-22,18604.1,7313.407197291732,1.0
2020-11-23,18405.52,4652.624231783798,1.0
2020-11-24,19133.23,8065.484298551148,1.0
2020-11-25,18786.03,4944.866885952027,1.0
2020-11-26,17141.98,2536.6415569137307,1.0
2020-11-27,16987.33,1328.9450403311378,1.0
2020-11-28,17776.09,817.4106219489886,1.0
2020-11-29,18184.7,704.8101481710104,1.0
2020-11-30,19507.54,30406.20017060653,1.0
2020-12-01,18852.48,15653.669084361669,1.0
2020-12-02,19155.99,9210.009922635036,1.0
2020-12-03,19481.9,26041.086054628104,1.0
2020-12-04,18804.89,13361.828790570298,1.0
2020-12-05,19055.04,7619.976023258199,1.0
2020-12-06,19289.92,7543.169282090643,1.0
2020-12-07,19095.69,4721.953734353359,1.0
2020-12-08,18792.72,2675.6117259043344,1.0
2020-12-09,18603.73,1544.7746188081526,1.0
2020-12-10,18372.17,907.9817508537548,1.0
2020-12-11,18040.43,538.6183380320263,1.0
2020-12-12,18824.66,696.9250402261429,1.0
2020-12-13,19081.55,1226.8297508077824,1.0
2020-12-14,19257.72,4274.010897917225,1.0
2020-12-15,19474.78,32040.657751943658,1.0
2020-12-16,21364.25,14798287.138359277,1.0
2020-12-17,22762.29,7400786.477873479,1.0
2020-12-18,22923.84,3703931.0565731,1.0
2020-12-19,23905.13,1891216.994453415,1.0
2020-12-20,23489.27,948875.251662888,1.0
2020-12-21,23140.01,475544.8143342306,1.0
2020-12-22,23620.88,244564.26988371354,1.0
2020-12-23,23423.71,123875.54259836525,1.0
2020-12-24,23588.89,66397.40861197333,1.0
2020-12-25,24555.81,66397.40861197333,1.0
2020-12-26,26463.84,181633.95501324788,1.0
2020-12-27,26446.07,78548.98370458871,1.0
2020-12-28,26859.76,37605.17058449799,1.0
2020-12-29,27142.9,20535.983793212938,1.0
2020-12-30,28815.49,447660.6783593612,1.0
2020-12-31,29009.93,243934.05387292505,1.0
2021-01-01,29312.23,137152.43090205506,1.0
2021-01-02,31987.1,71767.80573198054,1.0
2021-01-03,33423.93,38966.30499710636,1.0
2021-01-04,31357.3,19752.63926386784,1.0
2021-01-05,33964.38,29033.836126972008,1.0
2021-01-06,36300.18,29033.836126972008,1.0
2021-01-07,39194.56,14310.865204401742,1.0
2021-01-08,40774.17,11624.555998274913,1.0
2021-01-09,40323.52,7354.051190695098,1.0
2021-01-10,38459.84,3790.2704186678334,1.0
2021-01-11,35015.17,1927.0611849050097,1.0
2021-01-12,33566.09,997.4693486860104,1.0
2021-01-13,37260.07,646.3464752657405,1.0
2021-01-14,38904.8,694.6776172146691,1.0
2021-01-15,36511.08,437.4850694537054,1.0
2021-01-16,35951.59,291.2128681377648,1.0
2021-01-17,36290.62,231.04742244993244,1.0
2021-01-18,36327.32,203.7918443749114,1.0
2021-01-19,36380.55,194.95119464753148,1.0
2021-01-20,35039.2,152.27968361982684,1.0
2021-01-21,31112.88,93.23452529509453,1.0
2021-01-22,33484.06,81.19067279365176,1.0
2021-01-23,31991.11,63.09173079337107,1.0
2021-01-24,32057.17,54.68976781264628,1.0
2021-01-25,32410.69,52.80351977705582,1.0
2021-01-26,32660.32,54.556642306414936,1.0
2021-01-27,30319.44,42.295445400281075,1.0
2021-01-28,33497.97,58.56171332510902,1.0
2021-01-29,34423.41,76.9013139520115,1.0
2021-01-30,34288.81,85.2133912343081,1.0
2021-01-31,33076.37,73.35766192079471,1.0
2021-02-01,33645.12,74.8434630368465,1.0
2021-02-02,35559.16,114.41018459301185,1.0
2021-02-03,37510.23,252.76677289785925,1.0
2021-02-04,37193.63,282.0265159799469,1.0
2021-02-05,37987.32,398.48023367575917,1.0
2021-02-06,39362.19,775.2447004118936,1.0
2021-02-07,38826.72,755.6234910609018,1.0
2021-02-08,44749.72,755.6234910609018,1.0
2021-02-09,46714.18,8312.671997602034,1.0
2021-02-10,45128.49,4103.92800568493,1.0
2021-02-11,47823.34,109214.88550352189,1.0
2021-02-12,47742.82,62437.013086524355,1.0
2021-02-13,47286.07,32890.1633963756,1.0
2021-02-14,48983.49,57500.96372069932,1.0
2021-02-15,48330.4,31967.847377785285,1.0
2021-02-16,49003.23,34360.824792060266,1.0
2021-02-17,52115.66,39661.4445434252,1.0
2021-02-18,51844.93,29552.36712733655,1.0
2021-02-19,55625.99,103263.61692578757,1.0
2021-02-20,55654.65,55072.7468705155,1.0
2021-02-21,57510.38,40839.75453089906,1.0
2021-02-22,54294.87,20819.73469831067,1.0
2021-02-23,48433.54,10468.641860102178,1.0
2021-02-24,49480.53,5312.64186739314,1.0
2021-02-25,48144.53,2709.8722085668796,1.0
2021-02-26,46116.82,1388.7927862972504,1.0
2021-02-27,46850.61,741.2866301798498,1.0
2021-02-28,45321.67,402.1024345225077,1.0
2021-03-01,49374.18,299.86795910036363,1.0
2021-03-02,47939.87,215.06022926951124,1.0
2021-03-03,50786.65,263.1817721621778,1.0
2021-03-04,48345.5,200.5845662857486,1.0
2021-03-05,48970.16,190.01675018167222,1.0
2021-03-06,48828.94,181.3691854311372,1.0
2021-03-07,50998.8,271.80573865883207,1.0
2021-03-08,51838.56,392.7584504226192,1.0
2021-03-09,54528.69,1115.6797183367771,1.0
2021-03-10,56626.09,5095.611979438408,1.0
2021-03-11,57650.55,27548.582005835015,1.0
2021-03-12,57300.07,21972.537852922094,1.0
2021-03-13,61028.86,78876.53602757567,1.0
2021-03-14,60250.1,44871.04535710678,1.0
2021-03-15,56300.38,22769.975581151342,1.0
2021-03-16,56312.25,11775.501048646704,1.0
2021-03-17,58654.82,7406.95737384417,1.0
2021-03-18,57640.68,4371.904189339835,1.0
2021-03-19,58270.88,3209.698326007186,1.0
2021-03-20,58293.26,2564.867723746542,1.0
2021-03-21,57566.21,1853.4118324828362,1.0
2021-03-22,54408.46,1026.8390496912814,1.0
2021-03-23,54501.27,623.066901884456,1.0
2021-03-24,52552.23,364.90277406579656,1.0
2021-03-25,52166.8,233.92886628832795,1.0
2021-03-26,54494.74,239.1831699311539,1.0
2021-03-27,56146.77,424.57599916861943,1.0
2021-03-28,55580.97,430.16134114958425,1.0
2021-03-29,57617.57,971.7007775306573,1.0
2021-03-30,58840.35,2535.629465034065,1.0
2021-03-31,58863.23,3217.1245825137935,1.0
2021-04-01,58889.42,3736.3794759774696,1.0
2021-04-02,59004.51,3818.082955449425,1.0
2021-04-03,57540.05,2231.2008696590337,1.0
2021-04-04,58215.03,1756.3317256337732,1.0
2021-04-05,58865.95,2662.427979554852,1.0
2021-04-06,58183.25,1918.1838182292581,1.0
2021-04-07,56301.48,1092.3831436694868,1.0
2021-04-08,57687.71,915.7808475330003,1.0
2021-04-09,58157.48,1072.183551438487,1.0
2021-04-10,59345.4,2025.8918044882457,1.0
2021-04-11,59825.15,3917.414956657684,1.0
2021-04-12,60008.06,5249.975768081733,1.0
2021-04-13,63113.85,832543.5384200976,1.0
2021-04-14,63011.69,419574.3039544575,1.0
2021-04-15,63170.6,216449.42496273917,1.0
2021-04-16,61783.54,109130.65205750985,1.0
2021-04-17,60925.47,55037.7216633685,1.0
2021-04-18,56347.33,27580.339134557653,1.0
2021-04-19,56214.41,13851.618548645753,1.0
2021-04-20,56403.23,6996.124839611481,1.0
2021-04-21,54447.43,3534.4912116909677,1.0
2021-04-22,51891.03,1786.988291853726,1.0
2021-04-23,50743.32,910.0152089043579,1.0
2021-04-24,50258.14,470.2950363760748,1.0
2021-04-25,48511.78,246.69534221920847,1.0
2021-04-26,53708.85,156.55810021526992,1.0
2021-04-27,54985.92,127.64827784311026,1.0
2021-04-28,54726.72,109.39365494031051,1.0
2021-04-29,53412.79,85.63320037395343,1.0
2021-04-30,57069.84,153.82497026519192,1.0
2021-05-01,57621.56,218.4045080403019,1.0
2021-05-02,56414.9,192.73343303303946,1.0
2021-05-03,57383.97,221.78587152156808,1.0
2021-05-04,53814.96,143.79455255122753,1.0
2021-05-05,57239.61,196.8696513027026,1.0
2021-05-06,56403.44,182.787320995652,1.0
2021-05-07,57421.46,226.87537416899545,1.0
2021-05-08,58850.61,409.81916911984746,1.0
2021-05-09,58220.83,415.10207358078685,1.0
2021-05-10,55748.16,265.01786928789966,1.0
2021-05-11,56378.38,213.5540975297863,1.0
2021-05-12,52391.82,126.67314791542748,1.0
2021-05-13,49286.08,74.53972637224494,1.0
2021-05-14,50179.34,50.820826445978554,1.0
2021-05-15,48376.75,35.289183480343766,1.0
2021-05-16,45795.14,24.354936221190414,1.0
2021-05-17,43191.78,17.063164086527912,1.0
2021-05-18,42797.37,13.258114140669115,1.0
2021-05-19,39252.59,9.960575609870256,1.0
2021-05-20,40957.81,9.147518868617828,1.0
2021-05-21,37121.71,7.350065807961059,1.0
2021-05-22,37639.02,6.650172941960051,1.0
2021-05-23,34393.08,5.460494331904541,1.0
2021-05-24,38464.1,6.027093496025261,1.0
2021-05-25,38226.35,6.270354051990116,1.0
2021-05-26,38917.73,6.664458124888169,1.0
2021-05-27,38845.26,6.861099178849194,1.0
2021-05-28,35158.39,5.798610119424997,1.0
2021-05-29,34640.29,5.152989100560999,1.0
2021-05-30,35697.68,5.104540242051051,1.0
2021-05-31,37079.43,5.503011535762317,1.0
2021-06-01,36553.95,5.5535666599667906,1.0
2021-06-02,37605.08,5.938045622448576,1.0
2021-06-03,38963.79,6.665013466468723,1.0
2021-06-04,36890.05,6.2863974217770995,1.0
2021-06-05,35311.99,5.626530373756506,1.0
2021-06-06,35755.58,5.43324885418676,1.0
2021-06-07,33939.2,4.872235577978536,1.0
2021-06-08,33500.32,4.527867749117268,1.0
2021-06-09,37223.52,5.422070421146923,1.0
2021-06-10,36745.52,5.723275178766394,1.0
2021-06-11,37169.37,6.033013801845666,1.0
2021-06-12,35824.43,5.7434765339368195,1.0
2021-06-13,38897.21,6.728644599896735,1.0
2021-06-14,40292.0,7.868266720610482,1.0
2021-06-15,40216.0,8.416201274457405,1.0
2021-06-16,38408.84,7.862521189945317,1.0
2021-06-17,37956.34,7.4293757447107875,1.0
2021-06-18,35500.54,6.355627932837654,1.0
2021-06-19,35591.83,5.854768809789462,1.0
2021-06-20,35536.27,5.593934665044411,1.0
2021-06-21,31668.23,4.547257928596359,1.0
2021-06-22,32448.2,4.1940885405596555,1.0
2021-06-23,33486.13,4.259974078703706,1.0
2021-06-24,34682.92,4.612867824403816,1.0
2021-06-25,31722.06,4.164860203157838,1.0
2021-06-26,31574.25,3.9221919080441863,1.0
2021-06-27,32749.77,4.060658191311778,1.0
2021-06-28,34316.1,4.5411720773495325,1.0
2021-06-29,35984.36,5.312216948847416,1.0
2021-06-30,34722.35,5.303170457011772,1.0
2021-07-01,33465.41,4.957889039481764,1.0
2021-07-02,33533.79,4.840767522113739,1.0
2021-07-03,34622.09,5.0975395105485095,1.0
2021-07-04,35527.02,5.520273304628582,1.0
2021-07-05,33913.94,5.233977702245371,1.0
2021-07-06,33984.22,5.116804269555864,1.0
2021-07-07,34068.11,5.08560297488501,1.0
2021-07-08,32724.81,4.714930732416505,1.0
2021-07-09,33891.55,4.8479047690557096,1.0
2021-07-10,33531.97,4.815715648823096,1.0
2021-07-11,34288.49,5.019491357867918,1.0
2021-07-12,33107.81,4.790191626329557,1.0
2021-07-13,32653.62,4.56439356731728,1.0
2021-07-14,32772.39,4.492306940547488,1.0
2021-07-15,31677.26,4.200252998565917,1.0
2021-07-16,31524.79,4.02902227538828,1.0
2021-07-17,31620.47,3.9586688737656024,1.0
2021-07-18,31632.05,3.9312905456356884,1.0
2021-07-19,30909.63,3.7634526557153585,1.0
2021-07-20,29664.7,3.444959120942827,1.0
2021-07-21,32002.81,3.778615874146901,1.0
2021-07-22,32335.27,4.027316091298163,1.0
2021-07-23,33174.44,4.40422205972223,1.0
2021-07-24,34155.33,4.878313899908484,1.0
2021-07-25,34849.8,5.340325263269876,1.0
2021-07-26,37476.88,6.582594191399526,1.0
2021-07-27,38932.6,7.914005448549949,1.0
2021-07-28,39829.8,9.067499683524453,1.0
2021-07-29,40011.95,9.70894048581119,1.0
2021-07-30,41413.65,10.939032510105806,1.0
2021-07-31,41738.51,11.795886616461479,1.0
2021-08-01,40271.11,11.224034564719025,1.0
2021-08-02,39348.5,10.391304804757755,1.0
2021-08-03,38441.89,9.480034704288265,1.0
2021-08-04,39790.23,9.807343895875007,1.0
2021-08-05,40891.4,10.664639951732962,1.0
2021-08-06,42678.97,12.48273642386117,1.0
2021-08-07,44214.04,14.951121949934153,1.0
2021-08-08,44098.74,16.08299823203465,1.0
2021-08-09,46184.97,19.65330939495026,1.0
2021-08-10,45398.44,20.1228522922951,1.0
2021-08-11,45744.53,20.903020514137452,1.0
2021-08-12,44276.47,19.164276310736277,1.0
2021-08-13,47683.93,24.369682622189615,1.0
2021-08-14,46946.56,25.26692246366352,1.0
2021-08-15,47062.9,25.968512953788952,1.0
2021-08-16,45944.92,24.09799403895855,1.0
2021-08-17,44703.54,21.18433406657485,1.0
2021-08-18,44918.4,20.061747016318648,1.0
2021-08-19,46673.78,22.591579565529262,1.0
2021-08-20,48991.82,29.85444504104246,1.0
2021-08-21,49096.37,33.820849032706604,1.0
2021-08-22,49381.94,36.81773097143777,1.0
2021-08-23,49555.0,38.91555919921202,1.0
2021-08-24,47975.62,34.72669930465056,1.0
2021-08-25,48974.49,35.74160616208603,1.0
2021-08-26,47275.02,31.35278784838551,1.0
2021-08-27,48977.3,34.146948467573665,1.0
2021-08-28,48888.89,35.23663880512866,1.0
2021-08-29,49029.02,36.27301606236532,1.0
2021-08-30,47454.38,32.021209566409496,1.0
2021-08-31,47039.53,28.92723882862866,1.0
2021-09-01,48458.84,31.34814196802606,1.0
2021-09-02,49502.59,36.14287489528509,1.0
2021-09-03,49651.38,39.02155221966119,1.0
2021-09-04,49772.32,40.950025927453865,1.0
2021-09-05,51830.51,53.46765615262253,1.0
2021-09-06,52496.46,65.408428700339,1.0
2021-09-07,46791.38,44.57706316843424,1.0
2021-09-08,46476.89,33.60064210101423,1.0
2021-09-09,46333.96,27.92879041202022,1.0
2021-09-10,44724.06,22.355236978184532,1.0
2021-09-11,45204.23,20.33866471802774,1.0
2021-09-12,46194.63,21.147127289767457,1.0
2021-09-13,45087.66,19.622407768767822,1.0
2021-09-14,46871.92,22.338775393061496,1.0
2021-09-15,48142.97,27.026172235952217,1.0
2021-09-16,47825.18,28.500509021244852,1.0
2021-09-17,47266.16,27.7183412804403,1.0
2021-09-18,48012.84,29.388446365604352,1.0
2021-09-19,47297.63,28.210323493241503,1.0
2021-09-20,42798.01,20.32107371572605,1.0
2021-09-21,40754.19,14.88966572513016,1.0
2021-09-22,43589.24,14.586871371853228,1.0
2021-09-23,44687.06,15.867795769957114,1.0
2021-09-24,42706.87,14.240717550952262,1.0
2021-09-25,42661.88,13.40057336299532,1.0
2021-09-26,43175.55,13.468297950642604,1.0
2021-09-27,43050.53,13.388521562559163,1.0
2021-09-28,41486.21,12.016927652068237,1.0
2021-09-29,41233.15,11.166475091388762,1.0
2021-09-30,43692.72,13.057460289107539,1.0
2021-10-01,47952.28,22.178758711611785,1.0
2021-10-02,48050.33,27.021117891833995,1.0
2021-10-03,48004.41,29.259896103430826,1.0
2021-10-04,49131.5,34.25802489869365,1.0
2021-10-05,51346.87,47.91348617235484,1.0
2021-10-06,55144.61,116.31464433538957,1.0
2021-10-07,53805.06,113.10282169625083,1.0
2021-10-08,54027.6,115.53671025144803,1.0
2021-10-09,54970.92,143.7930438469716,1.0
2021-10-10,54934.36,156.01980337848232,1.0
2021-10-11,57115.73,294.8170039421434,1.0
2021-10-12,56140.83,279.1026116030392,1.0
2021-10-13,57483.1,412.03599722965157,1.0
2021-10-14,57486.94,474.25895857096504,1.0
2021-10-15,61270.48,1926.2655811179502,1.0
2021-10-16,60914.58,2020.3248401870712,1.0
2021-10-17,61167.33,2534.8488631876116,1.0
2021-10-18,61726.87,3811.6423161832795,1.0
2021-10-19,64299.01,598291.0527050099,1.0
2021-10-20,66082.31,305138.8655662424,1.0
2021-10-21,62401.4,152915.0843762617,1.0
2021-10-22,60793.7,76646.14428988138,1.0
2021-10-23,61030.28,38544.71131585044,1.0
2021-10-24,60939.71,19490.113285591266,1.0
2021-10-25,63051.56,10435.328705992555,1.0
2021-10-26,60305.42,5346.644541698859,1.0
2021-10-27,58544.81,2750.365472579835,1.0
2021-10-28,60469.5,1547.7045529846632,1.0
2021-10-29,62351.77,1398.2400527361215,1.0
2021-10-30,61667.61,1058.2315370929957,1.0
2021-10-31,61474.26,847.3971795397348,1.0
2021-11-01,60965.13,651.7293869341115,1.0
2021-11-02,63017.21,1287.9041272919849,1.0
2021-11-03,63036.01,1694.3435108989306,1.0
2021-11-04,61451.69,1087.7394767236335,1.0
2021-11-05,60962.35,729.5225706808425,1.0
2021-11-06,61470.55,632.8633074954435,1.0
2021-11-07,63028.82,1525.0359042249002,1.0
2021-11-08,66217.83,51947.49648896489,1.0
2021-11-09,67341.0,33166.38309963146,1.0
2021-11-10,64629.81,16900.093105799086,1.0
2021-11-11,65179.56,9019.655040322237,1.0
2021-11-12,63878.36,4813.110755695075,1.0
2021-11-13,64476.45,2845.8655542901865,1.0
2021-11-14,64755.21,1973.7711590521199,1.0
2021-11-15,63840.79,1261.3226579144225,1.0
2021-11-16,60544.73,693.4388225064431,1.0
2021-11-17,60038.53,401.8864005329221,1.0
2021-11-18,56835.35,224.52193224298736,1.0
2021-11-19,57922.61,144.87380140186966,1.0
2021-11-20,59607.81,126.46422569079554,1.0
2021-11-21,59046.85,108.90346750789175,1.0
2021-11-22,56356.94,77.15652575977207,1.0
2021-11-23,57548.61,70.76437195734536,1.0
2021-11-24,56984.91,63.67264625694034,1.0
2021-11-25,58917.5,80.91748308610617,1.0
2021-11-26,54010.48,54.60384875643169,1.0
2021-11-27,54650.55,43.78089812793033,1.0
2021-11-28,57127.56,52.83084343918041,1.0
2021-11-29,58169.53,68.24774570485496,1.0
2021-11-30,57441.08,68.81413276079797,1.0
2021-12-01,56953.9,64.46674565545163,1.0
2021-12-02,56804.79,61.942269507696224,1.0
2021-12-03,53653.92,44.46860736420041,1.0
2021-12-04,49045.02,28.69315740554333,1.0
2021-12-05,49173.12,20.99862650112076,1.0
2021-12-06,50629.79,19.02651616409363,1.0
2021-12-07,50505.66,17.89805027827319,1.0
2021-12-08,50600.95,17.595729859309728,1.0
2021-12-09,47941.92,14.68346323225445,1.0
2021-12-10,47497.95,12.911810337504596,1.0
2021-12-11,49060.3,13.505306226064661,1.0
2021-12-12,50133.04,15.07653712305067,1.0
2021-12-13,46768.54,12.599020744683795,1.0
2021-12-14,48323.61,12.733115582798675,1.0
2021-12-15,48931.88,13.477725774090201,1.0
2021-12-16,47856.54,12.844584873682251,1.0
2021-12-17,46322.68,11.324693103447785,1.0
2021-12-18,46792.07,10.94630242822652,1.0
2021-12-19,46853.82,10.812674565444869,1.0
2021-12-20,46846.74,10.793888678318595,1.0
2021-12-21,49006.57,12.86476938528429,1.0
2021-12-22,48693.35,13.599611094143192,1.0
2021-12-23,50707.11,16.653086396930732,1.0
2021-12-24,50741.31,18.243986956061875,1.0
2021-12-25,50674.56,19.047659475945096,1.0
2021-12-26,50717.92,19.556053158160097,1.0
2021-12-27,50762.16,19.86318095386669,1.0
2021-12-28,47731.9,16.153073036233838,1.0
2021-12-29,47263.99,13.91294232538448,1.0
2021-12-30,47230.65,12.84505411912076,1.0
2021-12-31,46282.06,11.539290621530897,1.0
2022-01-01,47330.16,11.827231930747573,1.0
2022-01-02,47307.37,11.961585836335228,1.0
2022-01-03,46242.48,11.121127763258166,1.0
2022-01-04,46204.84,10.713806591408419,1.0
2022-01-05,43497.5,8.86184659731254,1.0
2022-01-06,43150.95,7.843895526359186,1.0
2022-01-07,41638.34,6.7857798575076185,1.0
2022-01-08,41759.05,6.310256031138869,1.0
2022-01-09,41773.59,6.084443614325867,1.0
2022-01-10,41703.48,5.964016521461785,1.0
2022-01-11,42690.53,6.299331639791875,1.0
2022-01-12,43853.21,7.008263464476391,1.0
2022-01-13,42663.96,6.824279894116603,1.0
2022-01-14,43147.09,6.958175181906599,1.0
2022-01-15,43165.69,7.035729733681735,1.0
